19766,14283,15520,10817,9228.8,9569.3,8258.1,7154.1,5572.9,3896.3,3386.5,3257.8,2241.3,1588.6,1549,909.45,749.58,374.34,117.5,188.99,219.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17768,16029,15985,10045,9123.7,9382,8565.4,7003.8,6221.7,4768.5,4088.3,3521.9,2222.5,1839.4,925.63,739.69,360.78,513.16,364.98,77.649,69.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,14844,14014,10769,9577.3,10228,10412,7342.8,5743.3,4524,4136.4,2900.1,2226.3,1734.6,1183.8,824.67,366.57,462.46,317.08,249.5,121.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18285,14666,15431,10535,9262.6,9992.5,9223.6,7529.5,5808.7,5250.1,3896.4,3104.9,2374.4,1296,923.97,613.63,471.21,398.39,96.221,222.79,40.97,0,52.208,0,35.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19807,15209,13450,11609,9881.2,9520.3,9197.3,7422.6,6707.8,4379,3620.9,3010.4,2599.4,1489.9,1100.4,749.72,658.95,351.56,346.64,65.212,0,0,45.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19018,15118,14682,11500,8588.9,8984.8,9090.8,7487.8,6170.1,4925.6,3538.3,3273.9,3126.2,1631,1015.9,1148.8,786.42,313.78,246.03,0,30.215,0,75.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18437,16581,14219,10494,9519.2,8394.4,8611,6854.6,6100.6,5122.5,3651.3,3272,1626.9,1851,1559.5,946.69,756.29,353.33,554.16,163.42,96.956,0,40.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,14372,14268,10355,9339.2,9242.2,7926.3,7338.4,5896.6,4909.5,3952.3,2935.7,2760.5,1535,976.42,951.9,822.06,398.44,161.08,85.113,87.245,43.327,120.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17698,14625,16364,10517,9755.3,10034,7796.4,7500.3,6163.6,5036.1,4687.4,2952.4,2029.1,1929.3,1260.4,675.31,588.03,338.37,82.499,227.21,107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16718,16067,14621,11848,9405.7,9762.1,8026.2,7844.3,6991.9,5840.6,4655.1,2660.4,2489.3,2044.3,1227.3,748.74,734.39,342.24,258.47,189.14,54.366,0,0,54.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20442,15600,15364,10986,9829.5,8911.5,8731.8,7445.4,5902.7,4899.5,3855.5,3681.7,2109.5,1646.5,1049.3,863.66,688.5,177.07,356.8,31.634,0,0,58.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18860,13884,15656,12131,10115,8914.3,8830.2,7213.4,5700.8,6251,4196.4,3653.4,3176.3,1775.4,1335.5,779.41,917.93,313.82,44.723,48.12,0,105.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16439,13103,14841,13201,9580.4,9822,8720.7,8413.8,5400.2,5085,5102,3785.5,2382.8,2008.6,1381.4,629.77,696.65,573.35,206.95,279.51,0,121.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,15476,16973,13348,10674,11782,8767.1,7784.4,6865.6,5332,4342.3,4275.3,1620.5,1745.3,1100.9,1097.7,439.48,309.02,114.56,85.803,113.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18083,14325,17387,13575,12724,10630,8576.9,8560.5,5997.1,5271.2,4688.6,3458.7,2342.5,1211.6,1294.5,1012.7,469.26,481.09,413.13,82.863,76.459,49.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15604,15344,17629,14986,12012,9716.4,10248,8525.1,6085.9,6562.8,4354.2,3263.2,2478,1556.1,1470.1,848.1,422.13,351.95,373.1,51.784,134.89,38.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15790,14585,19191,15416,12673,11977,10280,7766.6,6143.6,5427.3,4127.4,3573.7,3368.9,1632,968.41,1162.7,384.19,483.28,121.16,49.228,116.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16170,15300,19796,17515,13865,11532,9191,7808,6964.2,5681.5,4050.6,3919.4,2591.6,1975.1,1193.1,639.81,315.6,216.97,0,0,0,41.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15159,13987,20173,16764,14061,12256,9806.7,7322.5,6749.9,5448,4817.6,3296,2615.5,2390.5,987.8,856.96,593.75,255.96,147.01,223.95,48.4,0,53.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14387,14801,20640,18641,14314,12471,7981.8,8051.2,6948.7,6599.8,4531.3,4082.1,2419.7,1746.3,1468,942.72,482.28,223.95,211.53,126.93,55.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14325,16099,24566,15720,14695,10912,8705.9,7872.6,7250.3,5891.5,4347.3,4114.7,2896.6,1552.2,1206.5,1007.9,555.05,291.08,128.86,33.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13887,16806,21573,19610,14832,12202,9467.5,7642.7,7498.2,5206,4370.8,2523.8,2073,1852.6,1208.9,1267,322.56,184.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13609,16932,19357,17297,13967,10897,9753.7,7642.6,7827.2,5478.3,4679.9,4297.6,2656.7,1357.5,1465.2,1200.6,505.78,336.9,93.464,81.413,39.454,60.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13145,15090,20245,17004,14937,11700,9968.6,7934.9,6794.7,6249.6,4505.5,2882.8,2583.9,2274,1162.5,1036.3,461.98,206.46,125.06,39.074,141.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12389,15634,19230,16006,12950,11733,9754.2,7358.8,6878,5466.4,4422,3302.5,2548.7,2201,1417.8,632.39,389.73,595.59,155.05,36.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13007,14399,19280,15117,13184,12548,9779.5,7898.3,7316.1,5817.5,4176.6,3620.2,2594.8,1957.8,1548.9,1118.3,709.22,395.24,39.941,77.107,42.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12917,13128,17076,14477,12742,10256,8702.6,7593.1,7199.2,5065.7,4624.8,3121.1,2607,2232.2,1060.9,1234.1,807.96,213.43,291.44,121.4,0,43.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13730,13438,16745,12932,11613,11162,8362.7,7002.4,6934.7,5696.8,3481.8,4238.2,2813.8,2644.5,1628.3,1189.9,521.71,468.14,147.48,207.98,0,66.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13731,13978,15608,11826,11416,10110,8723.5,6744.9,7255.1,6210.4,4344.9,3617.2,2516,2175.9,1582,1192.9,1216.1,648.15,148.22,94.913,84.261,116.03,37.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13628,14179,14763,10955,9089.9,8928.9,7439.5,7948.5,7004.4,6193.2,4453.7,3791.3,2965.3,1863.1,1343.8,1827.2,1475.8,452.58,185.71,36.889,41.766,0,0,67.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,12817,15000,8995.5,10946,8834.9,8657.7,6294.3,6270,4959,4576.3,3266,2783.2,2212.4,1735.2,1378.1,778.45,164.32,303.13,178.31,118.7,57.2,46.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16843,14174,13383,9059.3,8775.3,8145,8027.2,8298.9,6001.8,5395.3,5144.7,4147.8,2875.2,1873,2133.7,1641,754.3,367.19,515.98,242.26,118.18,46.678,0,31.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17992,14990,14333,9085,8440.9,8902.1,8849.5,5894.4,5414,5591,3195.6,3471.6,2820.7,1866.3,1903.6,1098.9,818.14,698.59,500.45,320.53,147.21,0,35.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17904,14812,14169,10484,8493.7,9273.2,6620,6148.5,6011.5,5916.8,3956.9,3927.9,3345.3,2067.5,1743.5,1206.6,540.42,372.21,161.43,315.01,198.65,55.196,0,53.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,13580,14548,9798.7,8358.2,8434.9,7714,6381.1,5284.8,5058.8,4289.6,3776.1,2527.6,2019.9,2250.6,1121.2,929.88,570.13,283.22,94.286,243.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19108,16305,16344,9648.6,8287.1,7715.5,7189.7,6109.1,4930.5,4951.9,3516.8,4174.7,2948.4,2155.6,2309.6,1117.5,1007.6,503.08,445.25,200.94,203.58,78.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,14747,15301,9853.5,9242.1,8291.7,6843.3,6138.6,5592.2,4313.2,4479.7,3557.9,2992.7,3267.8,1338,1502.2,655.98,431.74,534.8,263.17,259.06,0,43.082,44.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19007,18076,14729,9163.2,8128.4,8027.1,7559.7,5658.8,5244.9,4444.5,4025.7,3820.3,2541.7,1828.3,1595.2,1085.8,1168,540.69,411.17,184.68,0,182.09,125.71,41.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18993,16866,16285,9997.5,9156.1,6882.4,6815.3,5233.4,4292,4271.9,4025.9,3415.5,3136.2,2652,1913.5,2260.9,950.26,570.17,489.26,172.54,0,0,108.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18056,15749,15765,10181,7986.8,6904.4,6213.6,6367.6,5200.4,4131.9,3916.3,2643.5,3193.3,2981.7,1559.4,1700.2,1457.7,1015.1,456.06,256.37,149.58,81.012,101.16,0,0,41.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17103,17123,16464,10187,7927.8,7943.3,6100.1,6001.6,4932.8,4689.7,3500.3,3540.5,3073.4,2551.8,1649.4,1326.5,1391.8,636.82,379.31,395.71,194.14,36.743,61.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17677,15872,13421,10459,8561.8,7374,6330.5,5534.5,4702.7,4624.4,4157.3,3593.2,3493.3,2267.1,1909.5,1468.7,1458.6,627.03,467.55,243.82,153.44,0,44.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18773,16156,14025,9988.2,7426.8,7568.1,5614.6,5579.9,4954.7,4887.8,3984,3857,3091.7,3037.5,2514.6,1368.8,1018.9,985.11,382.49,321.7,289.31,197.19,53.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18639,16311,15228,10602,8485.2,8275.6,6864.9,6733.6,4910.8,4847.9,3488.5,3678.4,3698.5,2634.8,2246,1765,1111.3,985.97,381.2,40.21,190.13,55.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157,16318,15879,8976.8,9158.9,7961.5,6143.9,5382,4338.7,4713.8,3824,3401.3,3106.4,2330.4,1687.7,1503.8,1064.2,613.74,309.73,326.29,45.462,100.32,123.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16535,16029,15287,9348.8,8893.1,7828,6497.3,5901.3,5390.3,4643.3,4454.7,3401.9,2653.2,3454.6,2309.6,1561,939.01,697.6,503.89,229.84,87.527,23.838,128.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16681,16285,15355,9815.9,8113.7,6457.8,6878.9,5077.4,6089.8,4821.3,4057.4,3416.3,3235.2,2466.6,2696.9,1646.2,1185.6,317.04,512,468.95,92.257,189,48.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17144,14156,14458,9506.3,8988.6,8018.4,7062.7,6651.5,6256.8,5803.4,4931.1,4042.9,3836.4,2459.8,1817.8,1631.9,858.92,626.87,660.12,223.65,122.23,100.88,58.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16982,14449,15092,10536,8615,8043.6,6992.7,6152.7,5209.2,5141.9,4006.4,4191.4,3096.5,2601.8,2407.6,1485.5,1016.1,578.75,365.36,108.48,0,34.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14398,14794,14470,10263,8356.9,7201.3,7541.1,6842.1,6184.9,5007,4565.8,3573.1,3032.3,2484.2,2066.3,1664,886.45,677.91,424.29,311.48,209.13,57.348,97.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17665,16036,16283,11090,8518.6,8444.5,7335.5,6816.5,5180.1,4266.3,3323.6,3277.9,3025.4,2659.3,1615.2,1500.9,487.74,935.01,273.79,206.9,133.94,38.318,44.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17891,16249,14765,9412.1,8422.1,9284.9,9879.1,7447,6701.1,5014.7,5010.3,3853.8,3380.1,1400.9,1161.3,951.37,640.48,549.02,397.89,171.21,36.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15018,13902,14812,11023,9085.9,9975.7,8479.1,7772.3,6598.6,5050,3995.7,4104.6,3746.6,2177.5,1863.9,1075.2,705.16,463.17,243.66,154.72,85.384,36.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17841,13984,14606,11619,9578.4,9229,8688.8,7286.6,7060.6,5856.8,4366.8,4170.1,2720.8,1968.1,1894.6,1250.1,909.21,403.76,443.08,137.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15220,13971,16500,10656,10694,9624.5,7968.1,8694.8,7070.5,6513.3,4070.4,3808.1,3193.1,2214.3,1846.6,1340.3,961.7,480.48,351.53,173.31,85.13,157.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17041,14263,14961,12335,13468,10353,7995.6,7536.1,6001.9,5538.5,5173.4,3742.1,3652.6,2509.6,1687.4,1466.4,793.05,377.15,332.15,129,0,80.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16937,11818,13371,11902,11697,10874,10098,8230.4,6151.6,5312.1,4847,3364,3312.3,2488.4,2255.7,886.34,1130.8,369.78,490.42,146.68,53.754,0,99.684,69.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15080,13549,13873,11945,11257,9404.5,10144,8617.7,7196.8,5788.5,3753.9,4306.1,3071.8,2693.1,1539.8,862.77,691.84,500.02,424.32,218.8,0,50.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15780,13487,13766,11712,12472,9804.8,8562.9,8212.5,7710.7,7045,4293.8,4083.2,3744.3,2206.7,1805.7,1317.2,1007.6,326.18,361.1,102.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14078,12585,13234,13143,10863,9948.7,8945,8043.3,6669,5888.7,4520.8,4469.2,2681,2379.5,1913.5,693.06,773.13,554.82,295.59,314.06,121.34,141.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13320,14006,13526,13185,12090,10615,8708.8,7737.6,6259.4,5694.9,3845.6,4611.9,3466.5,2339.5,1736.1,1531.9,979.08,652.73,338.27,92.157,225.56,51.005,0,0,0,78.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13997,11783,14965,12389,12333,10994,9660,7359.7,7256.1,6290,4620.3,3834.2,3242.3,2163.9,1789.8,1056.3,910.61,452.19,190.06,145.71,222.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14681,12047,15483,11441,12975,9744.6,7767.3,7960.7,5781.7,5194.8,4919.6,3834.3,3227.7,2984.4,2190.7,739.42,529.02,424.95,243.65,72.278,118.37,37.558,43.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12931,11602,14728,13257,13183,10618,7835,7205.4,6507.3,5742.6,4753.2,4351.6,2920.3,2309.2,1777.9,1679.4,976.86,638.35,332.84,253.87,94.014,194.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,12222,15144,12414,11082,10797,8397.3,6793.3,7174.7,5684.8,5290.4,4483.9,3021.4,2514.5,1782.6,1132.7,759.05,377.47,216.28,94.457,0,83.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11618,12593,14515,11771,12690,9956.1,7468.7,8577.7,6894.7,5670.3,5140.8,4439.8,2772.1,2021.4,1885.2,1478.3,802.89,371.81,350.87,180.12,40.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12689,13120,14758,12412,11408,11486,7758.2,7211.3,7327.1,4627.9,4603.3,3982.3,3120.9,2198,1366.7,1247.9,765.6,306.9,259.52,66.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12949,13050,12838,12425,11875,10309,9091.9,7586.7,6560.6,5172.8,4603.4,4255.6,3275.5,2837,1849.7,793.18,587.4,584.98,80.125,197.08,42.923,48.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12492,11995,13977,11607,14093,9939.9,10112,6342.6,7067.6,5422.7,4697.7,3834.5,3766.9,1976.4,1609.7,907.92,1118.3,414.25,175.85,112.41,38.111,78.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12554,12910,13208,12264,12343,12040,9196.4,7992.4,6413.2,5348.6,4933.7,3231.8,2713.6,2180.7,1623.1,1013.5,373.2,443.03,36.779,68.226,79.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12632,13694,11869,12082,13506,11560,7746.1,7518,6174.8,5555.4,5178.1,3262.6,2709.6,2038.6,1375.3,1330.8,639.99,436.52,219.85,123.21,34.54,51.505,59.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,12878,14055,12491,12218,11463,7693.5,6632,6254.2,5861.4,4686,2854.9,2247,2082.1,1394.9,821.25,386.07,393.18,80.974,192.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12286,13082,13674,13452,12779,12346,8742.1,7746.3,6207,5268,4298.6,3167.5,2711.2,1719.5,2016.3,891.14,371.13,272.28,80.769,76.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12527,12788,14409,12010,13333,11795,9867.8,7215.7,6453.1,5484.7,4387.6,4261.1,2158.4,1764.3,1304.1,839.95,301.54,273.37,129.29,99.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12406,14598,14670,13298,13271,10920,7959.2,6888.8,6372.5,5001.5,4530.4,3307.4,2276.6,1875.3,1126.5,882.4,628,253.45,136.87,87.402,46.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,14617,14799,13727,13200,14649,8763.1,8348,6843.2,5002.2,4427,3240.9,2439.7,2145.6,1172.6,808.64,281.3,276.41,85.903,0,0,48.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14383,15574,14122,12029,14562,11245,9808.1,8030.1,5978,5110.4,5112.5,3537.8,1412.8,1804.2,1017.4,725.42,197.26,189.7,0,60.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,16154,16621,13677,12552,11798,8966.4,7779,7238.3,4465.9,3932.8,2740.3,1612,1444.5,704.23,267.61,385.37,287.3,0,50.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13810,16748,15623,12731,12173,11547,8740.3,6685.1,4791.9,5287.9,2803.8,1865.3,1950.2,1336.7,429.13,394.01,330.54,116.42,0,165.9,0,61.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,19415,17192,11343,11836,10359,8699.4,7379.8,4694.6,4165.6,3277.9,2879,1975.6,1221.2,377.08,382.94,162.82,264.02,82.626,55.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11901,17570,14463,12364,12236,10012,9241.7,7160.3,5564.5,4354.8,3035.2,2522.1,2072.3,1469.3,992.2,711.65,360.16,123.02,0,88.37,75.05,44.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11829,17160,15976,11315,12432,10617,9169.4,7282.6,6366.9,5812.9,4799.5,3143.3,2263.4,1600.7,1348.5,679.73,463.84,188.58,216.17,215.32,0,0,42.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,19539,14803,11339,12056,10515,7736.7,6691.7,5299,4399.1,3665.6,2115.5,1572.3,1216.3,1072.2,423.14,42.152,473.69,97.477,113.29,56.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
